,model,data_name,sample_len,class_disbalance,f1_test_raw_disbalanced,f1_test_raw_population,f1_test_bn_mix_on_disbalanced,f1_test_bn_mix_on_population
38,QDA,bank-marketing,100,0.5,0.0,0.6007553876916241,0.6938775510204082,0.5979157620495007
39,XGB,bank-marketing,100,0.5,0.4,0.6559498956158664,1.0,0.6725077881619937
40,Nearest Neighbors,bank-marketing,100,0.6,0.5,0.6164205039096438,0.7307692307692307,0.5531615925058548
41,Decision Tree,bank-marketing,100,0.6,0.4444444444444444,0.6271718651873561,0.9,0.6961795027289266
42,Random Forest,bank-marketing,100,0.6,0.5,0.6135585482766491,0.9491525423728814,0.5906759906759906
43,Neural Net,bank-marketing,100,0.6,0.3333333333333333,0.6819528532783717,0.5769230769230769,0.6821525358110724
44,AdaBoost,bank-marketing,100,0.6,0.25,0.6544836379090523,0.9333333333333333,0.6679348974846755
45,Naive Bayes,bank-marketing,100,0.6,0.2857142857142857,0.5721637426900584,0.6415094339622641,0.5992235670244348
46,QDA,bank-marketing,100,0.6,0.5,0.5970561177552898,0.6909090909090909,0.610704483074108
47,XGB,bank-marketing,100,0.6,0.4444444444444444,0.6912629231704845,1.0,0.668918918918919
48,Nearest Neighbors,bank-marketing,100,0.7,0.6,0.6025392726490209,0.8529411764705882,0.6063023534104507
49,Decision Tree,bank-marketing,100,0.7,0.5,0.6612903225806451,0.9722222222222222,0.6874783211932015
50,Random Forest,bank-marketing,100,0.7,0.4444444444444444,0.7176105508145849,0.9315068493150684,0.7307480242602463
51,Neural Net,bank-marketing,100,0.7,0.5714285714285714,0.6800153041703865,0.6140350877192983,0.6806039488966318
52,AdaBoost,bank-marketing,100,0.7,0.8,0.7294343240651966,0.9565217391304348,0.7185978578383642
53,Naive Bayes,bank-marketing,100,0.7,0.6,0.6712788259958071,0.7384615384615385,0.6957407784797228
54,QDA,bank-marketing,100,0.7,0.6,0.6217457886676876,0.6666666666666666,0.6645596291613991
55,XGB,bank-marketing,100,0.7,0.8,0.7168841439304072,1.0,0.7311397927649518
56,Nearest Neighbors,bank-marketing,100,0.8,0.3333333333333333,0.6613623132156026,0.813953488372093,0.6796368352788587
